t,x,y,v_{y},v_{x}
4.700000000E1,1.693007852E-4,1.209841477E-3,-6.479727967E-6,2.480005970E-5
4.720000000E1,1.680246055E-4,1.208182137E-3,-1.176567927E-5,-5.785285710E-6
4.740000000E1,1.669866709E-4,1.205135205E-3,-1.357029379E-5,6.938807097E-6
4.760000000E1,1.708001283E-4,1.202754019E-3,-2.096569727E-5,2.350604293E-5
4.780000000E1,1.763890881E-4,1.196748926E-3,-2.131293979E-5,9.048122906E-6
4.800000000E1,1.744193775E-4,1.194228844E-3,-1.214301448E-5,5.961545239E-6
4.820000000E1,1.787737062E-4,1.191891721E-3,-4.202559190E-6,7.236164585E-6
4.840000000E1,1.773138433E-4,1.192547820E-3,-6.297703961E-6,-1.444273273E-5
4.860000000E1,1.729966131E-4,1.189372639E-3,-1.164400030E-5,-1.619019800E-5
4.880000000E1,1.708377641E-4,1.187890220E-3,-1.508816890E-5,-2.656855959E-6
4.900000000E1,1.719338707E-4,1.183337371E-3,-3.043761191E-5,8.479971389E-7
4.920000000E1,1.711769630E-4,1.175715175E-3,-3.493972944E-5,7.117976670E-6
4.940000000E1,1.747810614E-4,1.169361480E-3,-2.344996754E-5,-6.193080118E-6
4.960000000E1,1.686997309E-4,1.166335188E-3,-2.171065705E-5,-1.361689583E-5
4.980000000E1,1.693343030E-4,1.160677217E-3,-2.097968224E-5,1.335905401E-5
5.000000000E1,1.740433525E-4,1.157943315E-3,-1.860162028E-5,1.091945184E-5
5.020000000E1,1.737020838E-4,1.153236569E-3,-1.893589525E-5,-7.527285934E-6
5.040000000E1,1.710324382E-4,1.150368957E-3,-8.231262103E-6,-6.401550014E-6
5.060000000E1,1.711414637E-4,1.149944064E-3,-1.011464367E-5,1.790092106E-5
5.080000000E1,1.781928066E-4,1.146323099E-3,-2.093116527E-5,1.785667548E-5
5.100000000E1,1.782841339E-4,1.141571598E-3,-3.053500627E-5,-9.512221345E-6
5.120000000E1,1.743879180E-4,1.134109097E-3,-3.792926134E-5,-1.281088031E-5
5.140000000E1,1.731597818E-4,1.126399893E-3,-5.221367278E-5,-5.145408209E-6
5.160000000E1,1.723297548E-4,1.113223628E-3,-5.315581722E-5,-2.440899121E-6
5.180000000E1,1.721834222E-4,1.105137566E-3,-1.575549620E-5,-1.955583816E-5
5.200000000E1,1.645074195E-4,1.106921429E-3,-2.318752103E-5,-4.337413939E-5
5.220000000E1,1.548337664E-4,1.095862558E-3,-6.434110447E-5,-2.873230247E-5
5.240000000E1,1.530144985E-4,1.081184988E-3,-5.861750192E-5,-1.021832546E-5
5.260000000E1,1.507464362E-4,1.072415557E-3,-5.440395556E-5,-1.312638935E-5
5.280000000E1,1.477639428E-4,1.059423405E-3,-3.826834563E-5,-1.090586382E-5
5.300000000E1,1.463840907E-4,1.057108219E-3,-2.428359239E-5,-3.729915121E-6
5.320000000E1,1.462719767E-4,1.049709968E-3,-4.166029999E-5,5.168691951E-6
5.340000000E1,1.484515675E-4,1.040444099E-3,-3.477559105E-5,-3.112960216E-6
5.360000000E1,1.450267926E-4,1.035799732E-3,-2.713670664E-5,-3.260957135E-5
5.380000000E1,1.354077389E-4,1.029589416E-3,-2.425423867E-5,-2.242405583E-5
5.400000000E1,1.360571703E-4,1.026098037E-3,-3.534854642E-5,9.809497324E-6
5.420000000E1,1.393315379E-4,1.015449998E-3,-2.816737702E-5,-1.128850849E-7
5.440000000E1,1.360120163E-4,1.014831086E-3,-1.767271108E-5,6.235226191E-6
5.460000000E1,1.418256283E-4,1.008380913E-3,-1.541058490E-5,1.219552209E-5
5.480000000E1,1.408902251E-4,1.008666852E-3,-1.066009240E-5,-4.517128386E-6
5.500000000E1,1.400187770E-4,1.004116876E-3,-1.659904290E-5,-9.508597300E-6
5.520000000E1,1.370867862E-4,1.002027235E-3,-2.866656872E-5,-3.176567585E-5
5.540000000E1,1.273125067E-4,9.926502488E-4,-2.955953129E-5,-3.200779534E-5
5.560000000E1,1.242836680E-4,9.902034221E-4,-1.539454416E-5,-8.632469457E-6
5.580000000E1,1.238595189E-4,9.864924311E-4,-2.205128379E-5,-1.539115255E-5
5.600000000E1,1.181272070E-4,9.813829086E-4,-1.282390881E-5,-1.322511041E-5
5.620000000E1,1.185694747E-4,9.813628676E-4,-1.961089200E-5,-1.364121030E-5
5.640000000E1,1.126707229E-4,9.735385518E-4,-2.515755868E-5,-2.787185629E-5
5.660000000E1,1.074207322E-4,9.712998441E-4,-1.650993865E-5,-1.233639121E-5
5.680000000E1,1.077361664E-4,9.669345763E-4,-2.136640878E-5,-6.751325287E-6
5.700000000E1,1.047202021E-4,9.627532806E-4,-1.140166459E-5,-3.500737329E-5
5.720000000E1,9.373321710E-5,9.623739105E-4,-5.178206506E-6,-2.604519227E-5
5.740000000E1,9.430212516E-5,9.606819980E-4,-2.615101846E-5,4.566565419E-6
5.760000000E1,9.555984326E-5,9.519135031E-4,-2.336119375E-5,-1.973545335E-5
5.780000000E1,8.640794382E-5,9.513375205E-4,-5.780530983E-6,-3.195940711E-5
5.800000000E1,8.277608042E-5,9.496012907E-4,-4.107598298E-5,-5.950367434E-6
5.820000000E1,8.402779685E-5,9.349071273E-4,-4.578067932E-5,-1.697997333E-5
5.840000000E1,7.598409109E-5,9.312890190E-4,-9.582219879E-6,-2.651160010E-5
5.860000000E1,7.342315681E-5,9.310742394E-4,-1.161345283E-5,-1.262790283E-5
5.880000000E1,7.093292996E-5,9.266436378E-4,-1.912299606E-5,-1.857515396E-5
5.900000000E1,6.599309523E-5,9.234250410E-4,-9.483136464E-6,-8.789368646E-6
5.920000000E1,6.741718250E-5,9.228503832E-4,-7.747609472E-6,-2.427795934E-6
5.940000000E1,6.502197685E-5,9.203259972E-4,-9.716998471E-6,-2.774578912E-6
5.960000000E1,6.630735094E-5,9.189635839E-4,-2.050562369E-5,8.887278182E-7
5.980000000E1,6.537746798E-5,9.121237477E-4,-3.605186301E-5,2.158026097E-7
6.000000000E1,6.639367198E-5,9.045428387E-4,-4.232998312E-5,2.288515905E-6
6.020000000E1,6.629287434E-5,8.951917545E-4,-3.587634413E-5,8.100573586E-6
6.040000000E1,6.963390141E-5,8.901923010E-4,-2.618066769E-5,4.960272057E-6
6.060000000E1,6.827698316E-5,8.847194874E-4,-3.042376664E-5,2.650877968E-6
6.080000000E1,7.069425260E-5,8.780227943E-4,-3.176286696E-5,-5.476453181E-6
6.100000000E1,6.608640189E-5,8.720143406E-4,-2.189787893E-5,2.866270452E-6
6.120000000E1,7.184076078E-5,8.692636428E-4,-1.907246028E-5,1.711289102E-5
