,t,x,y,v_{x},v_{y}
251,77.4,-0.0009009999999999999,0.00023600000000000002,7.05e-06,-5.44e-05
252,77.6,-0.000897,0.00022899999999999998,1.38e-05,-4.83e-05
253,77.8,-0.0008959999999999999,0.00021700000000000002,1.49e-05,-5.3e-05
254,78.0,-0.000891,0.000207,1.54e-05,-5.88e-05
255,78.2,-0.000889,0.000193,1.8100000000000002e-06,-6.27e-05
256,78.4,-0.000891,0.000182,6.91e-06,-5.6500000000000005e-05
257,78.6,-0.000887,0.000171,7.96e-06,-5.0700000000000006e-05
258,78.8,-0.000887,0.000162,-9.299999999999999e-06,-3.9800000000000005e-05
259,79.0,-0.0008900000000000001,0.000155,-1.23e-05,-3.92e-05
260,79.2,-0.000892,0.000146,-9.48e-06,-5.23e-05
261,79.4,-0.000894,0.000134,-7.820000000000001e-07,-4.85e-05
262,79.6,-0.000893,0.000127,4.670000000000001e-06,-5.23e-05
263,79.8,-0.000892,0.00011300000000000001,3.5600000000000002e-06,-6.0100000000000004e-05
264,80.0,-0.000891,0.00010300000000000001,1.3899999999999999e-05,-4.84e-05
265,80.2,-0.000887,9.38e-05,1.3100000000000002e-05,-6.24e-05
266,80.4,-0.000886,7.8e-05,-1.76e-06,-6.63e-05
267,80.6,-0.000887,6.73e-05,8.869999999999999e-07,-5e-05
268,80.8,-0.000886,5.800000000000001e-05,4.12e-06,-5.41e-05
269,81.0,-0.000886,4.57e-05,1.4e-05,-5.44e-05
270,81.2,-0.00088,3.63e-05,1.5100000000000001e-05,-4.04e-05
271,81.4,-0.00088,2.95e-05,-1.64e-06,-3.89e-05
272,81.6,-0.000881,2.0700000000000002e-05,5.2500000000000006e-06,-2.92e-05
273,81.8,-0.000878,1.78e-05,7.63e-06,-4.36e-05
274,82.0,-0.000878,3.2600000000000006e-06,-8.51e-08,-7.45e-05
275,82.2,-0.000878,-1.2e-05,9.8e-07,-5.58e-05
276,82.4,-0.0008770000000000001,-1.91e-05,-6.36e-06,-4.31e-05
277,82.6,-0.00088,-2.92e-05,-8.930000000000001e-06,-5.01e-05
278,82.8,-0.000881,-3.91e-05,-7.32e-06,-3.95e-05
279,83.0,-0.000883,-4.4999999999999996e-05,-8.490000000000002e-06,-3.49e-05
280,83.2,-0.000884,-5.31e-05,-8.300000000000001e-07,-3.33e-05
281,83.4,-0.000884,-5.83e-05,7.95e-06,-4.62e-05
282,83.6,-0.000881,-7.159999999999999e-05,1.55e-06,-6.02e-05
283,83.8,-0.000883,-8.24e-05,-4.42e-06,-5.5100000000000004e-05
284,84.0,-0.000883,-9.36e-05,2.79e-06,-6.39e-05
285,84.2,-0.000882,-0.00010800000000000001,1.44e-05,-6.66e-05
286,84.4,-0.0008770000000000001,-0.00012,2.04e-05,-5.15e-05
287,84.6,-0.0008740000000000001,-0.00012900000000000002,-1.6699999999999999e-06,-4.16e-05
288,84.8,-0.000878,-0.000137,-3.75e-06,-3.9800000000000005e-05
289,85.0,-0.000875,-0.000145,1.77e-05,-6.1e-05
290,85.2,-0.000871,-0.000161,2.14e-06,-7.240000000000001e-05
291,85.4,-0.0008740000000000001,-0.00017300000000000003,-3.7700000000000003e-06,-9.750000000000001e-05
292,85.6,-0.000872,-0.0002,1.5e-05,-0.00012900000000000002
293,85.8,-0.0008680000000000001,-0.00022500000000000002,6.36e-06,-5.5599999999999996e-05
294,86.0,-0.00087,-0.000222,3.89e-06,4.1400000000000003e-05
295,86.2,-0.000867,-0.00020800000000000001,1.07e-05,5.5e-05
296,86.4,-0.000865,-0.0002,1.58e-05,2.94e-05
297,86.6,-0.00086,-0.000197,6.71e-06,2.79e-05
298,86.8,-0.000863,-0.00018899999999999999,-8.25e-06,3.39e-05
299,87.0,-0.0008640000000000001,-0.000183,1.7e-06,3.39e-05
300,87.2,-0.000862,-0.00017600000000000002,-1.8100000000000002e-06,3.37e-05
301,87.4,-0.0008640000000000001,-0.00017,-1.8e-05,4.3200000000000007e-05
302,87.6,-0.0008690000000000001,-0.000158,-1.65e-05,5.66e-05
303,87.8,-0.000871,-0.000147,-6.740000000000001e-06,5.52e-05
304,88.0,-0.000872,-0.00013600000000000003,-8.449999999999999e-06,4.92e-05
305,88.2,-0.0008740000000000001,-0.000127,-1.25e-05,4.77e-05
306,88.4,-0.0008770000000000001,-0.000117,-1.56e-05,5.66e-05
307,88.6,-0.000881,-0.000105,-1.57e-05,5.67e-05
308,88.8,-0.000883,-9.460000000000001e-05,-1.24e-05,3.99e-05
309,89.0,-0.000886,-8.86e-05,-4.160000000000001e-06,2.7e-05
310,89.2,-0.000885,-8.38e-05,1.24e-05,2.93e-05
311,89.4,-0.000881,-7.69e-05,1.11e-05,3.65e-05
312,89.6,-0.00088,-6.92e-05,8.77e-06,3.88e-05
313,89.8,-0.0008770000000000001,-6.14e-05,2.83e-06,4.48e-05
314,90.0,-0.000879,-5.13e-05,-1.8e-06,3.5499999999999996e-05
315,90.2,-0.000878,-4.72e-05,5.04e-06,2.7400000000000002e-05
316,90.4,-0.0008770000000000001,-4.0300000000000004e-05,6.43e-06,3.4200000000000005e-05
317,90.6,-0.000875,-3.36e-05,6.34e-06,3.7800000000000004e-05
318,90.8,-0.000875,-2.52e-05,2e-06,4.45e-05
319,91.0,-0.000875,-1.58e-05,1.1399999999999999e-06,4.7600000000000005e-05
